position_id,prompt_topk_out_reach_count,prompt_topk_out_reach_weight,two_hop_reach_count,combined_two_step_reach_count,cascade_reach_potential,prompt_topk_out_reach_pct,cascade_reach_pct,dominant_structural_role,community_id,weighted_out_degree,weighted_out_degree_pct,weighted_in_degree,bridge_score,bridge_score_pct,h2_neighborhood_activation_readiness,incoming_peer_community_count,incoming_effective_peer_count,cross_community_incoming_share,h3_central_susceptible_sender_readiness,h4_central_resilient_sender_dampening_capacity
265407,1,0.1911137633808392,6,7,0.23601564771448924,0.6049157137805021,0.75297654131793,cluster_core,0,0.4133297879444841,0.4727101261346222,5.520340837502237,0.2625026982190331,0.4624543204055169,0.986212020223385,4,25.630700049835156,0.1581848898329038,0.3641464496997413,0.3641464496997413
265698,1,0.1671007013916554,0,1,0.07867188257149642,0.6049157137805021,0.550453848874219,cluster_core,0,0.4140844098877871,0.47324059884474834,14.428559124372066,0.3429320690580452,0.5829305670163857,0.9712837276467509,3,29.431534639874556,0.21091480904238097,0.31762267015611245,0.31762267015611245
272478,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cross_community_connector,2,0.3760778584924076,0.4568548862430744,1.3257120586906077,0.717875654214831,0.9948131557232112,0.9421392941467126,4,13.973839517762263,0.7643734874727125,0.35886184132971827,0.35886184132971827
283213,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,visible_sender,0,0.5280138686874489,0.5148532358835318,2.8888261151547425,0.2833542431923586,0.4961688082046446,0.9067071205642362,3,24.232551640222155,0.18142308572376828,0.2794323942001651,0.2794323942001651
285574,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,2,0.0,0.11375692561593775,1.214358034431404,0.6534303055719555,0.968171637392432,0.9451973729093817,3,16.167098781287503,0.7427670422167543,0.23344925144406461,0.23344925144406461
315468,1,0.2000251552656693,2,3,0.15734376514299284,0.6049157137805021,0.6603206412825652,cluster_core,0,0.2000251552656693,0.3620181539549688,7.424765325194728,0.1105046881775407,0.19073440999646352,0.9914873582976985,3,23.64072914801127,0.05947532449076747,0.23565793019787853,0.23565793019787853
330785,1,0.1283131159360933,8,9,0.26134233699193343,0.6049157137805021,0.778321348579512,broker_bridge,0,0.1283131159360933,0.29800778026641517,3.1943569264361926,0.4387560791952167,0.7063538842390664,0.9655404816957519,3,18.62021004107618,0.33005195274153,0.3631775515874286,0.3631775515874286
366607,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,0,0.0,0.11375692561593775,10.715700138923127,0.358269407836335,0.6016739361075092,0.989851475703647,3,27.108068761401253,0.22288598130235937,0.16014971118708005,0.16014971118708005
383153,373,149.6002431858042,2682,3055,0.9108181212390859,0.9974065778616056,0.9976423435105505,broker_bridge,0,474.7679561326754,0.9971708122126606,10.36300372721539,0.2317624193378783,0.41317929977602263,0.9710152576642016,3,28.644692018677592,0.42917194928512215,0.8415137987872244,0.8415137987872244
394085,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,0.887143592210669,0.0,0.036779441235412,0.8202148110320119,1,5.946266352274812,0.0,0.04717081221266061,0.04717081221266061
